City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1015,Robertsport,LR,82.13,light rain,6.7533,-11.3686,Kwepunha Retreat
1016,Tres Arroyos,AR,88.72,clear sky,-38.3739,-60.2798,Habitacion Triple con baño y entrada privada
1017,Markala,ML,95.16,clear sky,13.7021,-6.0659,Yaya Hôtel
1018,Roros,NO,32.0,overcast clouds,62.5747,11.3842,Erzscheidergården
1019,Tahta,EG,66.2,clear sky,26.7693,31.5021,El Salam Hotel
1020,Waiouru,NZ,45.43,clear sky,-39.4833,175.6667,Tāwhiri
1022,Caazapa,PY,96.08,clear sky,-26.15,-56.4,Cabaña San Miguel - 11 Estrellas
1023,Urumqi,CN,37.4,clear sky,43.801,87.6005,Hua Ling Grand Hotel Urumqi
1024,Goderich,CA,30.2,few clouds,43.7501,-81.7165,Benmiller Inn & Spa
1025,Lujan,AR,82.99,clear sky,-34.5703,-59.105,Hotel Biarritz
1026,Polewali,ID,77.72,scattered clouds,-3.4324,119.3435,Lilianto Hotel
1027,Wodonga,AU,61.0,broken clouds,-36.1167,146.8833,Albury Georgian Motel & Suites
1028,Caravelas,BR,86.38,clear sky,-17.7125,-39.2481,Pousada dos Navegantes
1029,Qena,EG,82.4,clear sky,26.1615,32.7183,"Grand hotel ""Quena"""
1030,Dabola,GN,99.75,broken clouds,10.75,-11.1167,Hotel Tinkisso
1031,Fare,PF,82.17,light rain,-16.7,-151.0167,Maitai Lapita Village Huahine
1032,Ayagoz,KZ,-5.01,overcast clouds,47.9714,80.4392,Gostinitsa Nur
1033,Kiruna,SE,23.0,broken clouds,67.8557,20.2251,Camp Ripan
1034,Zhezkazgan,KZ,0.27,overcast clouds,47.8043,67.7144,Ul. Ranova 15-1 Kvartiry Posutochno.
1036,Susner,IN,79.0,clear sky,23.95,76.0833,BaBji Electronics
1037,Skeldon,GY,76.84,overcast clouds,5.8833,-57.1333,Rits Hotel
1038,Sakakah,SA,66.2,clear sky,29.9697,40.2064,Fakhamat Al Orjoana Apartment
1039,Siilinjarvi,FI,28.4,light snow,63.0833,27.6667,Kunnonpaikka
1040,Dalmatovo,RU,11.98,clear sky,56.26,62.9362,"Gostinitsa I Obshchezhitiye ""Start-Prodservis"""
1041,Miles City,US,33.8,clear sky,46.4083,-105.8406,FairBridge Inn & Suites Miles City
1042,Ternate,ID,80.31,broken clouds,0.8,127.4,Villa Ma'Rasai
1043,Talant,FR,46.4,broken clouds,47.3369,5.0089,Hôtel Restaurant Campanile Dijon Gare
1044,Itarema,BR,86.05,overcast clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
1045,Morrope,PE,80.6,clear sky,-6.5417,-80.0111,Hospedaje La Posada del Sol
1046,Sterling,US,48.99,few clouds,39.0062,-77.4286,Hampton Inn & Suites Washington-Dulles International Airport
1047,Shunyi,CN,51.01,mist,40.125,116.6453,Hilton Beijing Capital Airport
1048,Suesca,CO,60.8,broken clouds,5.1029,-73.7984,Casa Lila Hotel
1049,Prince Rupert,CA,37.4,moderate rain,54.3161,-130.3201,Crest Hotel
1050,Cayeli,TR,45.95,overcast clouds,41.0923,40.7292,Grand Cavusoglu Hotel
1051,Marevo,RU,33.62,overcast clouds,57.3146,32.0804,"Ivushka, Gostinitsa"
1052,Belyy Yar,RU,10.4,snow,53.6039,91.3903,Abakan hotel
1053,Oxelosund,SE,39.2,clear sky,58.6706,17.1015,Clarion Collection Hotel Kompaniet
1054,Khani,GE,46.4,clear sky,41.9563,42.9566,Hostel Maia
1055,Ilo,PE,75.2,clear sky,-17.6394,-71.3375,Torreblanca Hotel
1056,Achit,RU,10.92,scattered clouds,56.7985,57.8994,Gostinitsa Ip Gasymova O.a.
1057,Batticaloa,LK,80.73,scattered clouds,7.7102,81.6924,Lord of the Forest
1058,Santa Vitoria,BR,86.76,overcast clouds,-18.8386,-50.1214,Center Hotel
1059,Kamaishi,JP,46.58,moderate rain,39.2667,141.8833,Hotel Route Inn Kamaishi
1060,Santiago,CL,82.99,clear sky,-33.4569,-70.6483,Che Lagarto Hostel Santiago
1061,Hudson Bay,CA,32.2,broken clouds,52.85,-102.3842,Norwood Motel LTD
1062,Yuzhnyy,RU,-2.2,clear sky,53.2542,83.6936,Malta Olivia
1063,Corowa,AU,55.99,overcast clouds,-36.0333,146.3833,Statesman Motor Inn
1064,Somovo,RU,26.6,light snow,51.74100000000001,39.3665,"O 'Hara's Irish Pub, restaurant, hotel"
1065,Moss Vale,AU,70.0,light rain,-34.55,150.3833,Peppers Craigieburn Bowral
1066,Chanute,US,48.2,moderate rain,37.6792,-95.4572,Guest House Motel Chanute
1067,Palmas,BR,84.2,broken clouds,-10.2128,-48.3603,Hotel Lago da Palma
1068,Mananjary,MG,76.12,light rain,-21.2167,48.3333,Vahiny Lodge
1069,Voyvozh,RU,18.54,light snow,62.891999999999996,54.9635,Gostinitsa Yakor'
1070,Grants,US,35.6,clear sky,35.1473,-107.8514,"Motel 6 Grants, NM"
1071,Sao Felix Do Xingu,BR,79.66,overcast clouds,-6.6447,-51.995,Rio Xingu Camping
1072,Kaabong,UG,77.59,scattered clouds,3.4836,34.1492,Rock Motel Ltd
1073,Inta,RU,16.56,overcast clouds,66.0317,60.1659,Apartments in Inta city
1074,Kapiri Mposhi,ZM,68.68,light rain,-13.9652,28.6809,MA 22 LODGE
1075,Grand-Santi,GF,86.76,broken clouds,4.25,-54.3833,Hotel La Villa Couacou
1076,Gualan,GT,86.0,scattered clouds,15.1333,-89.3667,Hotel Agua Viva
1077,High Level,CA,10.4,snow,58.5169,-117.13600000000001,Days Inn by Wyndham High Level
1078,Srandakan,ID,77.59,overcast clouds,-7.9386,110.2506,HOTEL SENO
1079,Kloulklubed,PW,77.0,broken clouds,7.0419,134.2556,Carp Island Resort
1080,Qinhuangdao,CN,41.72,scattered clouds,39.9317,119.5883,Beidaihe Golden Sea Hotel
1081,Harrismith,ZA,71.01,clear sky,-28.2728,29.1295,Sir Harry's Estate
1082,Rajauri,IN,61.84,overcast clouds,33.3833,74.3,Hotel Ashoka
1084,Placido De Castro,BR,89.46,few clouds,-10.3353,-67.1856,Hotel Carioca
1085,Ibotirama,BR,97.79,clear sky,-12.1853,-43.2206,Serra do Rio Hotel
1086,Sarramea,NC,71.6,few clouds,-21.6421,165.8452,Naina Park Resort
1087,Susanville,US,33.8,clear sky,40.4163,-120.65299999999999,Red Lion Inn & Suites Susanville
1088,Butembo,CD,71.51,overcast clouds,0.15,29.2833,Hotel Butembo
1090,Conde,BR,86.0,broken clouds,-7.2597,-34.9075,Condomínio Imperial Flat
1091,Shelby,US,62.01,moderate rain,35.2001,-89.8668,DoubleTree by Hilton Hotel Memphis
1092,Boa Viagem,BR,89.1,broken clouds,-5.1275,-39.7322,Inn and Steakhouse Aconchego
1094,Riverside,US,57.2,clear sky,33.7333,-116.0508,Quality Inn & Suites Indio I-10
1095,Puerto Escondido,MX,84.2,clear sky,15.85,-97.0667,Aldea del Bazar Hotel and Spa
1096,Korhogo,CI,97.99,broken clouds,9.45,-5.6333,Hôtel Tchinbota
1097,Jacobina,BR,92.64,clear sky,-11.1806,-40.5183,HOSTEL JACOBINA
1098,Prieska,ZA,85.68,overcast clouds,-29.6641,22.7474,Avenue GuestHouse
1099,Pizarro,CO,82.42,broken clouds,4.9533,-77.366,Hotel Limonar
1100,Guadalajara,MX,66.2,clear sky,20.6667,-103.3333,Hotel Aranzazú
1101,Diego De Almagro,CL,79.25,clear sky,-26.3667,-70.05,hotel luna del desierto
1102,La Palma,US,54.0,few clouds,33.8464,-118.0467,Courtyard by Marriott Anaheim Buena Park
1103,Bechem,GH,89.85,overcast clouds,7.0903,-2.025,Orange Hotel
1104,Jumilla,ES,64.99,clear sky,38.4792,-1.325,Hotel Monreal
1105,Andros,GR,59.0,overcast clouds,37.8333,24.9333,Paradise Design Apartments
1106,Miquelon,PM,39.2,broken clouds,47.0975,-56.3814,Auberge de l’Île
1107,West Wendover,US,39.2,broken clouds,40.7391,-114.0733,"Motel 6 Wendover, UT"
1108,Mackay,AU,78.8,scattered clouds,-21.15,149.2,Windmill Motel and Events Centre
1109,Quesnel,CA,42.8,scattered clouds,52.9999,-122.5029,Ramada by Wyndham Quesnel
1110,Kuybyshevskiy Zaton,RU,12.2,clear sky,55.1593,49.1701,Rybolovnaya Baza Zaton Ul. Sovetskaya D.26 Pgt. Kuybyshevskiy Zaton
1111,Leshukonskoye,RU,17.04,overcast clouds,64.8989,45.7622,Pryalitsa Hostel
1112,Melfi,IT,66.2,few clouds,40.9965,15.6514,HOTEL TERME DI RAPOLLA
1114,Dickinson,US,75.0,overcast clouds,29.4608,-95.0513,Hilton Houston NASA Clear Lake
1117,Crestview,US,75.0,clear sky,30.7621,-86.5705,Holiday Inn Express & Suites Crestview South I-10
1118,Rockland,US,41.0,clear sky,41.1668,-74.0496,Crowne Plaza Suffern-Mahwah
1119,Yako,BF,96.64,clear sky,12.9667,-2.2667,Ecole de Sibega
1120,Amahai,ID,78.3,broken clouds,-3.3333,128.9167,HOTEL ISABELA
1121,Tual,ID,79.83,overcast clouds,-5.6667,132.75,Grand Vilia Hotel
1124,Kayankulam,IN,79.95,clear sky,9.1833,76.5,Nagu palace
1125,Wanxian,CN,66.54,clear sky,30.8039,108.3897,7Days Inn Chongqing Shiqiaopu
1126,Emerald,AU,77.0,clear sky,-23.5333,148.1667,The Irish Village
1128,Birobidzhan,RU,25.5,clear sky,48.8,132.95,Hotel Central (Vostok)
1129,Samarkand,UZ,33.8,moderate rain,39.6542,66.9597,Ideal Hotel
1130,Porto Santo,PT,60.8,fog,33.071999999999996,-16.3415,Hotel Porto Santo & Spa
1131,Xunchang,CN,68.41,few clouds,28.4543,104.715,Jiabin Inn
1132,Manzanillo,CU,83.77,clear sky,20.3433,-77.1167,"HOSTAL ""THE YELLOW HOUSE"""
1133,Kattivakkam,IN,80.6,clear sky,13.2167,80.3167,"Taj Connemara, Chennai"
1134,Magan,ES,64.0,scattered clouds,39.9683,-3.931,Hotel Carlos V Toledo
1135,Severomorsk,RU,23.0,clear sky,69.0689,33.4162,Black Belt Hotel (Hostel)
1136,Kandrian,PG,77.14,scattered clouds,-6.2167,149.55,Kandrian Station
1137,Chiang Kham,TH,81.0,clear sky,19.5233,100.3,Rico Resort
1138,Turtas,RU,17.64,overcast clouds,58.9417,69.1325,Domashnyaya Gostinitsa
1139,Mahibadhoo,MV,83.21,scattered clouds,3.7833,72.9667,Lily Beach Resort & Spa at Huvahendhoo
1140,Ulcinj,ME,59.0,few clouds,41.9294,19.2244,Hotel Mediteran
1141,Santa Cruz Del Norte,CU,80.6,scattered clouds,23.1539,-81.9236,Memories Jibacoa Resort
1142,Leiyang,CN,59.95,clear sky,26.4024,112.8591,Dongyang Hotel
1143,Dutse,NG,101.73,clear sky,11.7594,9.3392,Central Mosque Galamawa
1144,Ayr,GB,46.99,overcast clouds,55.4627,-4.6339,Mercure Ayr Hotel
1145,Ystad,SE,41.0,overcast clouds,55.4297,13.8204,Continental du Sud
1146,Tagusao,PH,77.99,overcast clouds,9.1924,117.8141,Toledo
1147,Rafiganj,IN,66.2,mist,24.8167,84.65,BALRAM SHARMA GUEST HOUSE
1148,Along,IN,64.71,few clouds,28.1667,94.7667,Hotel West
1149,Baculin,PH,77.83,broken clouds,7.4525,126.5842,Shovy's Cove
1150,Vypolzovo,RU,32.41,overcast clouds,57.8767,33.6986,Valdai Club tennis
1151,Linjiang,CN,34.92,broken clouds,41.8069,126.9078,Mingmen Business Hotel
1152,Gushikawa,JP,64.4,overcast clouds,26.3544,127.8686,The Beach Tower Okinawa
1153,Jacareacanga,BR,88.93,moderate rain,-6.2222,-57.7528,Casa do Ian😎
1154,Cachira,CO,75.2,fog,7.7410000000000005,-73.0483,Hotel Centro de Amigos
1155,Moyale,KE,78.87,overcast clouds,3.5167,39.0584,La Tahzan Guest House
1156,Amazar,RU,23.83,broken clouds,53.858000000000004,120.875,Гостиничный Комплекс Уют
1157,Nowy Dwor Gdanski,PL,44.01,moderate rain,54.2131,19.1177,Zajazd Żuławy - Hotel & Restauracja
1159,Benjamin Hill,MX,48.99,clear sky,30.1667,-111.1,Luis Guillermo García Medina
1160,Gondanglegi,ID,75.72,overcast clouds,-7.7479,112.0132,Bukit Daun Hotel
1161,Cabrobo,BR,87.87,scattered clouds,-8.5142,-39.31,Hotel Limarques
1162,Opportunity,US,36.0,clear sky,47.6499,-117.2399,DoubleTree by Hilton Hotel Spokane City Center
1163,Piquete,BR,84.2,broken clouds,-22.6136,-45.1761,Hotel Guarany
1164,Palu,ID,75.74,overcast clouds,-0.8917,119.8707,Hotel Santika Palu
1165,Bandar,ID,73.38,few clouds,2.05,99.75,Permata Land Hotel & Resort
1166,Olafsvik,IS,28.36,clear sky,64.8945,-23.7142,Hotel Búdir
1167,The Valley,AI,82.4,scattered clouds,18.217,-63.0578,Grand Case Beach Club
1168,Resistencia,AR,87.8,light rain,-27.4606,-58.9839,Niyat Urban Hotel
1169,Collie,AU,54.0,clear sky,-33.3667,116.15,Collie Ridge
1170,Rockport,US,77.0,scattered clouds,28.0206,-97.0544,Holiday Inn Express & Suites Rockport - Bay View
1172,Luau,AO,66.87,light rain,-10.7073,22.2247,Casa- Bernardo Cândido
1173,Owo,NG,84.96,overcast clouds,7.1962,5.5868,The Chancery Hotel and Resort limited
1174,Rodrigues Alves,BR,82.4,overcast clouds,-7.7379999999999995,-72.6509,Hotel Spa Paraíso
1175,Durazno,UY,82.4,few clouds,-33.4131,-56.5006,Hotel Santa Cristina
1176,Kiunga,PG,73.17,heavy intensity rain,-6.1219,141.2906,Airport Lodge Kiunga
1177,Banda Aceh,ID,80.55,overcast clouds,5.5577,95.3222,Sulthan Hotel International
1178,Fukue,JP,54.21,overcast clouds,32.6881,128.8419,Goto Guesthouse Utojuku & SA Car Rental
1179,Rosarito,MX,52.0,broken clouds,32.3333,-117.0333,Puerto Nuevo Baja Hotel y Villas
1180,Elk River,US,48.99,clear sky,45.3038,-93.5672,Holiday Inn Minneapolis NW-Elk River
1181,Kalmar,SE,39.99,light rain,56.6616,16.3616,First Hotel Witt
1182,Kharp,RU,3.43,overcast clouds,66.8014,65.8081,"Hotel ""Sob"""
1183,Isla Vista,US,55.4,clear sky,34.4133,-119.861,Best Western Plus South Coast Inn
1184,Khuzdar,PK,67.6,scattered clouds,27.7384,66.6434,Hostel 6
1185,Bassar,TG,89.6,clear sky,9.25,0.7833,RGG
1186,Tirat Karmel,IL,62.6,few clouds,32.7617,34.9719,Dan Panorama Haifa Hotel
1187,Kargat,RU,-2.67,scattered clouds,55.1956,80.2811,Kargat
1188,Ginir,ET,66.88,scattered clouds,7.1333,40.7,Sura Dare Village
1189,Lake City,US,77.0,clear sky,30.1897,-82.6393,Hampton Inn & Suites Lake City
1190,Garmsar,IR,40.53,clear sky,35.2182,52.3409,Peyvand Hotel
1191,Sola,VU,79.7,light rain,-13.8833,167.55,Leumerus Bungalows
1192,Porto Novo,BJ,86.0,scattered clouds,6.4965,2.6036,Neila Hôtel Résidence
1193,Springdale,US,54.0,overcast clouds,36.1867,-94.1288,Hilton Garden Inn Bentonville Rogers
1195,Deputatskiy,RU,-24.45,clear sky,69.3,139.9,Baza Otdykha
1196,The Pas,CA,26.6,broken clouds,53.8251,-101.2541,Wescana Inn
1197,Cumbum,IN,74.39,few clouds,9.7333,77.3,Spice Grove - Best Resorts/Hotels in Thekkady
1198,Cervo,ES,55.0,broken clouds,43.6702,-7.4101,A Casa de Piego
1199,Ugoofaaru,MV,83.59,broken clouds,5.6667,73.0,Ungoofaaru Inn
1200,Calvinia,ZA,80.13,few clouds,-31.4707,19.776,Die Lemoenhuis
1201,Labateca,CO,75.2,fog,7.2985,-72.4944,Hotel Cotranal Plaza
1202,Buhl,DE,46.0,few clouds,48.7,8.15,Hotel zum Goldenen Löwen Baden-Baden
1203,Brezno,SK,39.99,overcast clouds,48.8043,19.6363,Hotel FIS Jasná
1204,Nantucket,US,37.4,clear sky,41.2835,-70.0995,Jared Coffin House
1205,Santa Isabel,BR,84.2,scattered clouds,-23.3156,-46.2214,Viverdi Hotel
1206,Tabat,ID,73.9,scattered clouds,-2.635,115.2274,Hotel Gumbil
1208,Kulhudhuffushi,MV,83.82,overcast clouds,6.6221,73.07,Asseyri Tourist Inn
1209,Vista Hermosa,MX,66.2,clear sky,19.5167,-99.2167,Krystal Satélite María Bárbara
1210,Ornskoldsvik,SE,28.4,overcast clouds,63.2909,18.7153,ファーストホテル スタット
1211,Lenoir City,US,60.01,overcast clouds,35.7973,-84.256,Hampton Inn & Suites Knoxville-Turkey Creek/Farragut
1212,Sasciori,RO,48.2,scattered clouds,45.8667,23.5833,Hotel Clasic
1214,Labuhan,ID,78.75,overcast clouds,-6.8844,112.2051,Resor Tuban Tropis
1215,Point Pleasant,US,45.0,clear sky,40.0832,-74.0682,Holiday Inn Express Neptune
1216,Azul,AR,86.92,clear sky,-36.777,-59.8585,Cabañas Dulcinea
1217,Bambanglipuro,ID,77.38,overcast clouds,-7.95,110.2833,HOTEL SENO
1218,Nikolayevka,RU,12.27,broken clouds,53.1257,47.2041,Отель Наталья
1219,Xam Nua,LA,62.64,scattered clouds,20.4197,104.0439,Xee Wang Guesthouse
1220,Balykshi,KZ,24.8,clear sky,47.0667,51.8667,River Palace Hotel
1221,Kapasan,ID,75.74,overcast clouds,-6.7773,111.3789,Kencana Hotel Rembang
1222,Invermere,CA,35.82,scattered clouds,50.5167,-116.0354,Panorama Mountain Resort
1223,Eureka,US,46.99,scattered clouds,40.8021,-124.1637,Eureka Inn Trademark By Wyndham
1224,Bahia Blanca,AR,88.47,clear sky,-38.7196,-62.2724,Hotel Argos
1225,Codo,BR,85.93,overcast clouds,-4.4553,-43.8856,Hotel Porto do Sol
1226,Pandamatenga,BW,76.1,scattered clouds,-18.5278,25.627,Wildtrack Safaris Eco Lodge
1227,Kazachinskoye,RU,8.1,overcast clouds,57.6953,93.2761,"Gostinitsa ""Tk Telemaks"""
1228,Loikaw,MM,71.6,clear sky,19.6742,97.2094,Myat Nan Taw Hotel
1229,Aksarayskiy,RU,26.6,clear sky,46.7924,48.0119,Solnechnyi
1230,Keningau,MY,78.8,light rain,5.3378,116.1602,Sabindo Hotel
1231,Zeya,RU,25.07,overcast clouds,53.75,127.2667,Kapital Inn
1232,Alihe,CN,26.92,overcast clouds,50.5667,123.7167,Alihe Forestry Hotel
1233,Kaeo,NZ,59.0,scattered clouds,-35.1,173.7833,The Lodge at Kauri Cliffs
1234,Margarita,PA,88.0,overcast clouds,9.3314,-79.8889,Meliá Panamá Canal
1235,Mayumba,GA,81.61,overcast clouds,-3.432,10.6554,LIKWALE LODGE
1236,Skelleftea,SE,28.99,overcast clouds,64.7507,20.9528,Quality Hotel Skellefteå Stadshotell
1237,Chimore,BO,90.61,broken clouds,-16.9833,-65.1333,Bichito
1238,Esna,EG,82.4,clear sky,25.2934,32.554,Orient Star Dahabyia Isna 05 Nights Each Sunday
1239,Venustiano Carranza,MX,66.2,clear sky,19.43,-99.0992,Ramada Aeropuerto Mexico
1240,Ladario,BR,87.8,scattered clouds,-19.0047,-57.6017,Hotel Laura Vicunha
1241,Raymondville,US,78.8,overcast clouds,26.4815,-97.7831,La Quinta Inn & Suites by Wyndham Raymondville
1242,Aracati,BR,88.45,broken clouds,-4.5617,-37.7697,Hotel Il Nuraghe
1243,Saharsa,IN,71.62,broken clouds,25.8833,86.6,SPOT ON 61627 Golden Plaza SPOT
1244,Wuzhou,CN,73.6,broken clouds,23.4833,111.3167,Wuzhou Hostel
1246,Santa Cruz,BO,86.0,broken clouds,-17.8,-63.1667,Aviador Hotel Boutique
1247,Corinto,GR,61.0,overcast clouds,37.9407,22.9573,Kalamaki Beach Hotel
1248,Naliya,IN,77.09,clear sky,23.2667,68.8333,Hotel Panchvati
1249,Praia,CV,82.4,haze,14.9215,-23.5087,LT Aparthotel
1250,Nosy Varika,MG,76.24,light rain,-20.5833,48.5333,Hotel Volazara
1251,Urengoy,RU,-22.32,few clouds,65.9667,78.3667,Gostinnitsa Medveditsa
1252,Coos Bay,US,42.8,overcast clouds,43.3665,-124.2179,Best Western Holiday Hotel
1254,Dongsheng,CN,47.55,overcast clouds,39.8161,109.9776,Crowne Plaza Ordos
1256,Agnibilekrou,CI,92.16,overcast clouds,7.1344,-3.2047,"J'AIME ATTOBRO, (Mon Village)"
1257,Baijiantan,CN,34.41,overcast clouds,45.6333,85.1833,维也纳酒店
1258,Man,CI,94.05,overcast clouds,7.4125,-7.5538,Sodetherm Hotel les Cascades Ma
1259,Karlskrona,SE,37.4,moderate rain,56.1616,15.5866,First Hotel Statt
1260,Staryy Nadym,RU,-7.83,overcast clouds,65.6118,72.6842,Hotel Nadezhda
1261,Forest Hill,US,70.0,overcast clouds,32.6721,-97.2692,Hilton Fort Worth
1262,Novokruchininskiy,RU,28.4,scattered clouds,51.7833,113.7667,Detskiy Lager' Zhemchuzhina
1263,Barranca,PE,76.57,clear sky,-10.75,-77.7667,El Olivar Hospedaje
1264,Mallaig,CA,32.0,scattered clouds,54.2169,-111.3685,Floating Stone Lake Campground
1265,Porto Seguro,BR,84.2,scattered clouds,-16.4497,-39.0647,Porto Cálem Praia Hotel
1266,Tarauaca,BR,80.8,broken clouds,-8.1614,-70.7656,Flat Temporada
1267,Klyuchi,RU,-5.62,clear sky,52.2667,79.1667,Vesolaya Mayovka
1268,Morgan City,US,75.2,clear sky,29.6994,-91.2068,Hampton Inn & Suites Morgan City
1269,Dapitan,PH,77.09,overcast clouds,8.6464,123.4208,D'Hotel & Suites
1270,Santa Cruz Cabralia,BR,84.2,scattered clouds,-16.2781,-39.0247,Hotel Barra do Sol
1271,Abay,KZ,-16.6,clear sky,49.6311,72.8539,Guest House on Abaya 144
1272,Adjumani,UG,85.37,broken clouds,3.3779,31.7909,Hotel Zawadi
1273,Nara,JP,48.0,clear sky,34.6851,135.8049,Guesthouse Nara Komachi
1274,Kempele,FI,28.0,light snow,64.9131,25.5034,Hotel Lasaretti
1275,Vilcun,CL,66.2,few clouds,-38.65,-72.2333,El Sosiego
1276,Turbana,CO,86.0,scattered clouds,10.2717,-75.4422,Hilton Cartagena
1277,Vao,NC,76.44,few clouds,-22.6667,167.4833,Le Méridien Ile des Pins
1278,Margate,GB,46.99,broken clouds,51.3813,1.3862,Premier Inn Margate hotel
1279,Teknaf,BD,75.4,clear sky,20.8624,92.3058,Forestry Guesthouse
1280,Adilabad,IN,82.18,clear sky,19.6667,78.5333,Dwaraka Hotel.
1281,Raiwala,IN,69.8,haze,30.0167,78.2167,GANGA KINARE - A Riverside Boutique Hotel
1282,Mosquera,CO,60.8,broken clouds,4.7059,-74.2302,Aloft Bogota Airport
1283,Whitecourt,CA,33.8,broken clouds,54.1502,-115.6855,Super 8 by Wyndham Whitecourt
1284,Salina Cruz,MX,88.61,clear sky,16.1667,-95.2,Amerik HOTEL
1285,Warkworth,NZ,57.99,clear sky,-36.4,174.6667,Snells Beach Motel
1286,Batemans Bay,AU,64.99,light rain,-35.7167,150.1833,Batemans Bay Marina Resort
1287,Kutum,SD,88.72,broken clouds,14.2,24.6667,Dibbo areaمنطقة دبو
1288,Verkhnetulomskiy,RU,23.0,clear sky,68.6073,31.7962,Отель Уют
1289,Zig,US,50.0,clear sky,40.126999999999995,-92.7663,Budget Host-Village Inn
1290,Kirkwall,GB,44.6,few clouds,58.9848,-2.9587,Ayre Hotel
1291,Rio Verde De Mato Grosso,BR,87.03,broken clouds,-18.9181,-54.8442,Hotel Valência
1292,Imperial,US,59.0,clear sky,33.0334,-115.4175,Brawley Inn Hotel & Conference Center
1293,Faxinal,BR,81.86,clear sky,-24.0003,-51.3194,Balneario Raio de Sol
1294,Tigil,RU,0.57,broken clouds,57.8,158.6667,Tigil'
1295,Santiago De Puringla,HN,62.6,scattered clouds,14.3585,-87.9032,Infinito puringla
1296,Nawa,IN,74.43,scattered clouds,27.0167,75.0,Godha Haveli
1297,Lardos,GR,60.8,clear sky,36.0942,28.0157,Lindos Princess Beach Hotel
1298,Nikki,BJ,99.32,broken clouds,9.9401,3.2108,Hotel John
1299,Griffith,US,48.0,clear sky,41.5284,-87.4237,Holiday Inn Express & Suites Chicago South Lansing
1300,Ntungamo,UG,79.84,scattered clouds,-0.8833,29.65,Gorilla Safari Lodge-Rushaga Sector
1301,Sharjah,AE,75.2,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
1302,Besikduzu,TR,44.6,clear sky,41.052,39.2284,YKT
1303,Kuching,MY,75.2,scattered clouds,1.55,110.3333,The Ranee Boutique Suites
1304,Melilla,ES,66.2,few clouds,35.2937,-2.9383,Hotel Nacional
1305,Safranbolu,TR,45.19,overcast clouds,41.2508,32.6942,Canbulat & Canbulat Tourism
1306,Kuala Terengganu,MY,82.4,few clouds,5.3302,103.1408,Hotel Grand Continental Kuala Terengganu (4 Star)
1307,Killybegs,IE,44.6,moderate rain,54.6333,-8.45,The Sandhouse Hotel & Marine Spa
1308,Bhindar,IN,74.57,clear sky,24.5,74.1833,Hotel Rajmahal Bhindar
1309,North Guwahati,IN,71.6,haze,26.2014,91.7236,Capital O 5332 Hotel Parnil Palace 1
1310,Mayo,US,46.4,clear sky,38.8876,-76.5119,The Westin Annapolis
1311,Tokur,RU,18.05,overcast clouds,53.1333,132.9,"Mini-Gostinitsa ""Ekimchan"""
1312,Jijiga,ET,71.71,broken clouds,9.35,42.8,RAMAAS HOTEL
1314,Jiujiang,CN,55.8,clear sky,29.7333,115.9833,Tianhai Fashion Theme Hotel
1315,Boden,SE,24.8,overcast clouds,65.8252,21.6886,Quality Hotel Bodensia
1316,Varamin,IR,41.0,clear sky,35.3242,51.6457,Sepinood Hotel
1317,Chara,RU,22.6,overcast clouds,56.9064,118.2631,"Gostinitsa ""Viktoriya"""
1318,Krasnoyarskiy,RU,5.2,clear sky,51.965,59.8967,"Ooo ""Kvarkeno"""
1320,Chipinge,ZW,65.19,clear sky,-20.1883,32.6236,Chipinge Breeze Lodge
1321,Black River,JM,84.0,broken clouds,18.0264,-77.8487,Idlers' Rest Beach Hotel
1322,Krasnik,PL,51.01,light rain,50.9236,22.2271,Dwór Sanna
1324,Chegdomyn,RU,20.05,clear sky,51.1167,133.0167,Gostinitsa Bureya
1325,Danilov,RU,22.44,light snow,58.1908,40.1717,"СММ-317, мотель Арин-Берд"
1326,Mandera,KE,89.67,overcast clouds,3.9366,41.867,Kornesh Hotel and Lodging
1327,Chota,PE,66.2,light rain,-6.55,-78.65,Hotel lmata 2
1328,Les Cayes,HT,81.36,clear sky,18.2,-73.75,Suites la Colline
1329,Taguatinga,BR,90.43,scattered clouds,-12.3857,-46.5711,Fazenda União
1330,Ilhabela,BR,79.61,few clouds,-23.7781,-45.3581,DPNY Beach Hotel e Spa
1331,Wynyard,AU,46.0,clear sky,-41.0,145.7167,Burnie Ocean View Motel and Caravan Park
1333,Laramie,US,34.0,overcast clouds,41.3114,-105.5911,Fairfield Inn & Suites by Marriott Laramie
1334,Stillwater,US,57.2,mist,36.1156,-97.0584,Hampton Inn & Suites Stillwater
1335,Qeshm,IR,77.0,dust,26.9581,56.2719,Qeshm Kavan Hotel
1336,Minab,IR,77.0,dust,27.1467,57.0801,Bam campground
1337,Junnar,IN,77.47,broken clouds,19.2,73.8833,Hotel Poonam
1338,Aswan,EG,79.05,scattered clouds,24.0934,32.907,Nuba Nile
1339,Guasdualito,VE,91.56,overcast clouds,7.2424,-70.7324,Hotel Verano Plaza
1340,Zhicheng,CN,55.0,scattered clouds,30.2956,111.5047,Wangjiang Building
1341,Jieshi,CN,71.01,clear sky,22.8134,115.8257,Yuehai Hotel
